id,artist_name,track_name,genre,year
5EY4OgQAzbbmLcfX71CYph,Pastora Soler,Demasiado amor,flamenco,2020
7aWPY1wzpVdMUwptggaDCG,Pastora Soler,Non credere,flamenco,2020
44rf2YH4E2bItZmoyRLXhZ,David DeMaría,Días de sol,flamenco,2020
245yCf5jTX1Jgkbr960i6h,Sandra Carrasco,Resistiré,flamenco,2020
6wsGAmBh5t9opcPFwCRamC,Las Niñas,Cuento de la buena pipa,flamenco,2020
67PIppKs4roO9fFd26FjY3,David DeMaría,No sé qué darte más,flamenco,2020
1RqN3UskoBNA7cYgQ6DahD,Diego Martín,Pa decirte... pa contarte,flamenco,2020
4E3p4A2f5lOMyGSvvJY3o2,Las Niñas,Llueve,flamenco,2020
41uQfQwunJgJcfsKe3i0Qe,David DeMaría,"Jugando con los charcos (Directo, Barcelona) - Live",flamenco,2020
346rBXIkDuIYX1MpDGwrkS,David DeMaría,La niña de los ojos de cielo,flamenco,2020
3478Lpci4ehyGi5jmnS5m3,David DeMaría,Relojes de arena,flamenco,2020
2G2xgBxtTwfSt3bx3fNQJq,Los Malos,Cerquita de Ti,flamenco,2020
2h7cil3xAdqDIUpnO0l7nF,David DeMaría,Seria una pena,flamenco,2020
5qeIJRQsy6dxSWGQitFVUY,Vanesa Martín,Perdiendo el equilibrio,flamenco,2020
7eF461xQvoDuGPgblk9uWH,Pastora Soler,En mi soledad,flamenco,2020
0CRzeI0nA7KUJFr7lCYtqD,Diego Martín,Ni frío ni calor,flamenco,2020
2qs9uvkx07Xveg7MR1emtQ,Sevillanas,Amante de Santiago,flamenco,2020
32gv4GWaYUD99AHdJlO920,Pastora Soler,Ven a mi,flamenco,2020
0hQ8QAoHVfeACe71M1mHrc,David DeMaría,Despertaré cuando te vayas,flamenco,2020
4Ehj5djESQPypnaikXIeLO,Las Niñas,Cada vez,flamenco,2020
7CDS8WR5Nf0iXmLRN4Pi8P,David DeMaría,Aquí me tienes corazón,flamenco,2020
4yNJ0O8ZQejFQbFMz9Roj2,Las Niñas,Más de mil cámaras,flamenco,2020
2JPGSQjVzFI30pWSpxfK2c,Jaidek,Move Your Feet Like This,flamenco,2020
6nHxSRlThyjFm7Jiod5yrx,David DeMaría,El amor que me das,flamenco,2020
1jl1tzyYze86SCnNxEglUN,David DeMaría,Niña piensa en ti,flamenco,2020
7l6EXNGFKmxZSDe02YlRi4,Antonio José,A Un Milímetro De Ti,flamenco,2020
4Y05cWUKH3Z3eS8TfFShnk,Angelillo,Soy un pobre presidiario,flamenco,2020
2R66F9om654wvKpGDJ9deq,El Combo Linga,Tipical Espein,flamenco,2020
20CmjJobcKMgPmp9hDTiU7,David DeMaría,Demos tiempo al tiempo,flamenco,2020
5i1lzKwFWJ8eVrzGE9txna,Al Di Meola,Oblivion,flamenco,2020
3p71qsMHL9vmZP9m1NQHfn,Los Malos,Siente la Noche,flamenco,2020
4R2XWIzsL4wdcKOUGqre9w,David DeMaría,Enamorada,flamenco,2020
57S3M3Q2t7naqq3LMMB9Uj,El Sombrero del Abuelo,Canción de Barro,flamenco,2020
3OIFnGIYvN4YXd7QocarTj,Las Niñas,Menos ropa,flamenco,2020
7ctfqLaCdfwWXgPHDzv6Wx,El Sombrero del Abuelo,Vuela Libre,flamenco,2020
0hAzlMTl8kvkjCe3pKEYgZ,Las Niñas,Castillos Y sueños,flamenco,2020
2wDrxlnx5Sp55dCe9swZH3,Los Malos,Fantasmas de la Sobriedad,flamenco,2020
0d3VdgUthj2U9VkNuDq4xv,Vanesa Martín,Sintiéndonos,flamenco,2020
3k4lxUNG5VSKV1ozanqexJ,El Combo Linga,Añoro (Bossamba),flamenco,2020
3Ng1FjoBlQFnMWuxb027Ad,Pastora Soler,Quien,flamenco,2020
6LeoZ3gjRteTiLyy9n6LZx,El Combo Linga,La jara,flamenco,2020
6H9Pm8CQiOzrgQR9iAbQN9,David DeMaría,Promesa de amor,flamenco,2020
78yVqTJGzskXgpqJskzeUG,Diego Martín,Háblame,flamenco,2020
4uk1QaROb5cuSnUcaMCZv8,Los Malos,Pelotas,flamenco,2020
1UcC3aB51O6UGp6O6WqoEH,Vanesa Martín,Sucederá,flamenco,2020
7aIrJvihcUSjKxrpywuGES,Pastora Soler,Ahora o nunca (Eurovisión),flamenco,2020
1pDn09QTMT5tzVoRRw5uuK,Pastora Soler,Otra ocupa mi lugar,flamenco,2020
2I2l7pOAvyuio72LMU0K2c,Diego Martín,Si no nos tenemos,flamenco,2020
42TPDTZpSIUb7Ti2rOHE6C,El Combo Linga,El viaje (Sambareggaenawa),flamenco,2020
3ku4Gro3IiZ979DL2MZD3o,David DeMaría,Pa cuando necesites que yo esté,flamenco,2020
5qDquS16GNMmUXMg5sfqY2,David DeMaría,Donde nace la belleza,flamenco,2020
2P8fSpVr6Mre85zeN7Z37X,Las Niñas,Quéreme a mi na má,flamenco,2020
5jtJcdX7NQHy1WtQWTYkvU,Estas Tonne,Conversation-What’s the Next Song? - Remastered/B&W Version,flamenco,2020
5jtJcdX7NQHy1WtQWTYkvU,Michael Shulman,Conversation-What’s the Next Song? - Remastered/B&W Version,flamenco,2020
4K5Do3V6M5NAeCIlz6xHWZ,Vanesa Martín,Ni tú ni yo,flamenco,2020
5pvn1mZ0RjDDtSShSkmCwg,Las Niñas,Super mujeres,flamenco,2020
1yLZeyoTwUH7Kb5T4sbMpu,David DeMaría,Amo sin decir te quiero,flamenco,2020
6RQa8g04E3i7j2b9nD9LfE,Carlos Montoya,Bolero,flamenco,2020
3PXiAsFyd9bQNxAHfAL0lJ,Israel Fernández,Bulería Del Reproche,flamenco,2020
3PXiAsFyd9bQNxAHfAL0lJ,Diego del Morao,Bulería Del Reproche,flamenco,2020
5exYJPFSi0z8Eu7SExQ9ib,Antonio Reyes,Del Color de la Aceituna (Sevillanas),flamenco,2020
5exYJPFSi0z8Eu7SExQ9ib,Diego del Morao,Del Color de la Aceituna (Sevillanas),flamenco,2020
7uolGmUpD4QTd3fiHlhREa,Daniel Casares,Mi refugio,flamenco,2020
7bpwXFZdWcrPEDbcs17dq1,Shy Birds,August 2004 (Deluxe Edition),indie,2020
15tDDogDQ8kOcs5b6G2bN5,Arde Bogotá,Antiaéreo,indie,2020
2srHBWxK0igCV4kr5M9CNb,Arde Bogotá,Virtud y Castigo,indie,2020
7C7SLKvtxccPetB5uxvfeI,Arde Bogotá,Big Bang,indie,2020
1kvXQ1fSFLdlvjVkepXlFJ,Arde Bogotá,Te Van a Hacer Cambiar,indie,2020
6uIp5wIJ8itWmnfsR0oZA9,Despistaos,Mi accidente preferido (con Juancho Sidecars y Sidecars),indie,2020
6uIp5wIJ8itWmnfsR0oZA9,Juancho Sidecars,Mi accidente preferido (con Juancho Sidecars y Sidecars),indie,2020
6uIp5wIJ8itWmnfsR0oZA9,Sidecars,Mi accidente preferido (con Juancho Sidecars y Sidecars),indie,2020
5AAAI4coWxZ69lnvxIt33t,Héroes 2020,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Shinova,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Miss Caffeina,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Ainoa Buitrago,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Elefantes,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Full,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Jacob Mey,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Jacobo Serra,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,La Habitación Roja,Héroes,indie,2020
5AAAI4coWxZ69lnvxIt33t,Mikel Erentxun,Héroes,indie,2020
6GGAFbhP3EPEoB962gXHH6,Arde Bogotá,Quiero Casarme Contigo,indie,2020
6FfLg6FFqhCsrFOaHIGkg0,JAWNY,Honeypie,indie,2020
3OZ0BqpkRr5NiZSDzlLLV1,Shinova,Te debo una canción,indie,2020
2cTvZSCqzjkTMkIypLxUFH,Cigarettes After Sex,You're All I Want,indie,2020
6eePrTRl5ejw5K7Uvjooe4,Siloé,Levita y Ven,indie,2020
20nWXGPfwZuvZfpK1CrF6t,Valeria Castro,Qué bonito,indie,2020
4PwWESSlTwzvw9B7bmtTLS,Adrianne Lenker,anything,indie,2020
1bEhmOoBkeINjLcLA2z0rp,Valeria Castro,Deseos de cosas imposibles,indie,2020
2nCKy4vv2pFBOoY25jcDQA,Ralphie Choo,lamento de una supernova,indie,2020
1DK33moug9uOMi7K6bG9rL,La La Love You,El Fin del Mundo - Innmir & Elyella Remix,indie,2020
1DK33moug9uOMi7K6bG9rL,Axolotes Mexicanos,El Fin del Mundo - Innmir & Elyella Remix,indie,2020
1DK33moug9uOMi7K6bG9rL,ELYELLA,El Fin del Mundo - Innmir & Elyella Remix,indie,2020
1DK33moug9uOMi7K6bG9rL,INNMIR,El Fin del Mundo - Innmir & Elyella Remix,indie,2020
5tDbyeaCvxjNCBcupQucGo,SyKo,#BrooklynBloodPop!,indie,2020
4NUhcsz9E1LrBe8nXLZqzp,TV Girl,It Almost Worked,indie,2020
3qKzESguQJ7GpqWf6K2hOE,Vetusta Morla,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Alice Wonder,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Andrés Suárez,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Carlotta Cosials,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Christina Rosenvinge,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Dani Martín,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Depedro,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Eva Amaral,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Ismael Serrano,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
3qKzESguQJ7GpqWf6K2hOE,Ivan Ferreiro,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)",indie,2020
1kfPaphuOOeQBfB3XoLQ46,ELYELLA,Vanana Megamix,indie,2020
1kfPaphuOOeQBfB3XoLQ46,INNMIR,Vanana Megamix,indie,2020
1kfPaphuOOeQBfB3XoLQ46,Amatria,Vanana Megamix,indie,2020
1kfPaphuOOeQBfB3XoLQ46,WISEMEN PROJECT,Vanana Megamix,indie,2020
1kfPaphuOOeQBfB3XoLQ46,Ginebras,Vanana Megamix,indie,2020
1kfPaphuOOeQBfB3XoLQ46,Karavana,Vanana Megamix,indie,2020
2Qash2dI1mklwVkd9cAplO,Sebastián Cortés,La Posada,indie,2020
2Qash2dI1mklwVkd9cAplO,Alba Reche,La Posada,indie,2020
3XVMfgJfZNyVd7UfBEySY1,El Kanka,Sabéis Quiénes Sois,indie,2020
3XCX9WDv3ynu165Hyf8xe6,Valeria Castro,"ay, amor",indie,2020
6MURwUY26b9WOAELHL7M4t,Locos De Atar,Que Tiemble Tu Mundo,indie,2020
5dVYEneWyc6kVyGDKfht89,Sienna,Al Pulmón y a los Huesos,indie,2020
7IL8PSVwLOJxqYne6azxQv,The Neighbourhood,Pretty Boy,indie,2020
1RMkRDttqLCUvAZcxcXB2M,Mr. Kilombo,En Plena Calle,indie,2020
6k436htnE7M4QXXWOjhTYZ,Cupido,La Pared,indie,2020
3lniRK3klta1UknKFsMtSE,Mda,Mozart,indie,2020
3lniRK3klta1UknKFsMtSE,Prod by Ice G,Mozart,indie,2020
4HOKq0bN93FsAhtZ5Wdq3y,Leif Vollebekk,Long Blue Light,indie,2020
1KcTXxcWSjX1WOlNPhZpMh,Siloé,Julieta,indie,2020
1bfBchQ73jqIaTGZe7mKnm,Sidecars,Quién sabe,indie,2020
76yx6d2cnxogqq5EeWAGGv,Valeria Castro,Agua,indie,2020
6jJOiQSnCP7Mr4xSny6VEQ,Mr. Kilombo,Cabecita Loca,indie,2020
4eD5DK6aIPsMtPlVN0OVtW,Ocie Elliott,Forest Floor,indie,2020
7wAJfa8XOZmtCWrsxzE88T,Eyedress,Romantic Lover,indie,2020
7qBT9qcbtkLqrfm9LiTNB4,Cuco,Piel Canela,indie,2020
7II8AjHpdbYEatrqFSHsQF,ALIS,Sigo Aquí,indie,2020
7II8AjHpdbYEatrqFSHsQF,Siloé,Sigo Aquí,indie,2020
2e7rWDQKoISOj5YGD5j8Gc,Valeria Castro,El universo sobre mí,indie,2020
596xfskl7lPRfbBLCIfiHj,vangoura,si fueras lluvia,indie,2020
20hIz3gQHPvxi9xwkjYrf6,Ciudad Jara,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Amaral,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,TéCanela,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Luis Pastor,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Rupatrupa,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,María del Tango,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Marisa Valle Roso,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Rayden,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Sara Socas,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
20hIz3gQHPvxi9xwkjYrf6,Travis Birds,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),indie,2020
5u9kvg25OPkDp7MoO9yM0x,Vega,Dónde Estabas Tú,indie,2020
5u9kvg25OPkDp7MoO9yM0x,Ivan Ferreiro,Dónde Estabas Tú,indie,2020
054NWSrZKWWQ897zhkjmKD,Arde Bogotá,Abajo,indie,2020
10rzSpg3kTFSr5e5tFy60A,Jósean Log,Pruébame a Ti,indie,2020
094OGVJzllUzmdLvA31GqU,Olivia Dean,Crosswords,indie,2020
1LQESGLnSpvFj1ViEhzEwP,Sidecars,Noches de guardia,indie,2020
6EWEyqtjFLafS95ncL4not,Ocie Elliott,Take Me Home,indie,2020
6MRi22igPQQ1l0lMNhECF7,La La Love You,Quédate Conmigo,indie,2020
6MRi22igPQQ1l0lMNhECF7,Arkano,Quédate Conmigo,indie,2020
6MRi22igPQQ1l0lMNhECF7,Suu,Quédate Conmigo,indie,2020
6MRi22igPQQ1l0lMNhECF7,Oscar Hoyos!,Quédate Conmigo,indie,2020
5HpxfszsQWyHcYIDWH7ZPy,Rozalén,Este Tren,indie,2020
73FyJF65dqL5xjEWwiUJki,Pajaro Sunrise,Madrid,indie,2020
73FyJF65dqL5xjEWwiUJki,Yuri Méndez,Madrid,indie,2020
5zuW9T5REjejF9tSEG0sxp,Valeria Castro,Algo contigo,indie,2020
3ZgkHyoKfNMcHTXC0X1qQj,Beach Bunny,Cloud 9,indie,2020
2xrUqqO1ShIe9ADJPJDbml,La Maravillosa Orquesta del Alcohol,Banderas Sin Color,indie,2020
04hgxhFQsMhDoOMJkDSh0j,Andrés Suárez,Despiértame,indie,2020
6PcdZ8d7iDmI54anIMNk4t,Suu,Eres un Temazo,indie,2020
0RsC6lBKGKa514uye5sgze,La Maravillosa Orquesta del Alcohol,La Vuelta,indie,2020
5QCDyLpJEtUvjuu8b6DlIb,Valeria Castro,Contigo,indie,2020
25mYG9U2wb2UnQrOVkSIbE,Jimena Amarillo,Ni Se Nota,indie,2020
3mYTm8Xflgb0vPVBdclelz,Antonio Orozco,A Vuelos,indie,2020
6XrTwqp0vMc2Z3m4ttoyRe,Sir Chloe,Michelle,indie,2020
31a7bJ5NO9GiNdHlPQzRsn,Siloé,Intentarlo,indie,2020
34woUkvnTytq9KTNzQXJpa,Xoel López,Alma de Oro,indie,2020
34woUkvnTytq9KTNzQXJpa,Ede,Alma de Oro,indie,2020
49CJ4Klu0xxnj30DS0dpbS,Ocie Elliott,Thinking About You,indie,2020
2Ab6mTW4bSdrTx6dP5y6ud,Ginebras,Paco y Carmela,indie,2020
1xrcnchnJNRvYoehmadxfb,Cariño,Te Brillan,indie,2020
1o8atZElwmYz1VrX1DeHn0,IZAL,La Buena Sombra,indie,2020
2MYTc4Y84bwo0c9bZmAOaM,Judit Neddermann,Luna,indie,2020
59c7Xx1aHMtlXkQkSChefQ,Valeria Castro,El equilibrio es imposible,indie,2020
2ePtv8MlBO9nuuXABqAfEX,ElyOtto,SugarCrash!,indie,2020
0iVniNFwQ3WbZTiEHujQeX,Stxlkin,so bitter,indie,2020
1TLFTJWFxDpD7MrrfJXRpH,Elsa y Elmar,Grecia,indie,2020
1TLFTJWFxDpD7MrrfJXRpH,Jósean Log,Grecia,indie,2020
1TLFTJWFxDpD7MrrfJXRpH,"Daniel, Me Estás Matando",Grecia,indie,2020
50carGHUmZzphZBx7pkyNI,Paula Mattheus,Gelatina,indie,2020
3wVS7nupxHDXUKfAcVdtj4,St Woods,Time (For You),indie,2020
5cf4Z1q9AyKyyJifmLv9hL,Siloé,Mucho Mejor,indie,2020
24AlaGqIZd2nUspgzc2ph1,Old Sea Brigade,Call Me When You Land,indie,2020
24AlaGqIZd2nUspgzc2ph1,Luke Sital-Singh,Call Me When You Land,indie,2020
6VT2jR1Y4KLCXKZVo1JiQU,Carlos Sadness,Soñé Contigo,indie,2020
6VT2jR1Y4KLCXKZVo1JiQU,Marco Mares,Soñé Contigo,indie,2020
5qKuefgF5B0caDyqNReAM2,Fink,We Watch The Stars - Berlin Session,indie,2020
4hklliK34BQpPNsoag1JmL,Fuel Fandango,Nuevo mundo (feat. Juancho Marqués),indie,2020
4hklliK34BQpPNsoag1JmL,Juancho Marqués,Nuevo mundo (feat. Juancho Marqués),indie,2020
5bIgzvxvlefRUCQK9JPocF,Phoebe Bridgers,Garden Song,indie,2020
3wIRxCIGmdxld4ZC6yShZ9,Gracie Abrams,Long Sleeves,indie,2020
5jo8A9NUp32K3quEzstMAD,IZARO,Invierno a la Vista,indie,2020
5jo8A9NUp32K3quEzstMAD,Xoel López,Invierno a la Vista,indie,2020
3L6MQ2324jBnPBbcPxq1Wc,Rozalén,Aves Enjauladas,indie,2020
2fPL8NrcycbhsG4tkxPkRY,Siloé,Única,indie,2020
2RVODo6d5uuBxhrUpasPAW,Paula Mattheus,Digan Lo Que Digan,indie,2020
7cSodXhkJkx6vwnbuWAFAr,Ginebras,La Típica Canción - Elyella Remix,indie,2020
7cSodXhkJkx6vwnbuWAFAr,ELYELLA,La Típica Canción - Elyella Remix,indie,2020
04TXNerIjXWQdVXskVIxSr,Sidonie,Me Llamo Abba (with Kimberley Tell),indie,2020
04TXNerIjXWQdVXskVIxSr,Kimberley Tell,Me Llamo Abba (with Kimberley Tell),indie,2020
7mxEr34kxxQKGbcVuJN8fH,Rozalén,A Tu Vida,indie,2020
7gjxp7Mn78lJwBKWC22K8F,Siloé,Guarida,indie,2020
732Zsh1L5ixRNgAmiPyvrp,Novo Amor,Opaline,indie,2020
2GQMRD2v6F3Gijk3gSgtbK,Sidecars,Detrás de los focos,indie,2020
2bOg1KpkNleHDH9HTyinDC,Amatria,Un Amor,indie,2020
3d3wS8ZJCaUgJ49rPy88RJ,Morning Drivers,Salto Cuántico,indie,2020
36i5UmD04En2yPrykKvmGZ,Ire,Fuegos Artificiales,indie,2020
7u7dzBVfptwhsuNqKHMBXn,Andrea Santiago,Las Bestias Que Me Acompañan,indie,2020
3j2SaDGyzZhiifh5g5tmNw,Harrison Storm,Be Slow,indie,2020
2tRxHjEkdgGMv9kZbOyqOH,Nathaniel Rateliff,And It's Still Alright,indie,2020
5GVPVxgdgTKJFxSxLVIw1A,Conan Gray,The Story,indie,2020
4RBCEwBRA0oHa49UwmhT98,Jósean Log,Si Hay Algo,indie,2020
0yfDVYKVKYrHknz9gVOlQr,Conan Gray,Fight or Flight,indie,2020
49uNe7Nj8SDFfc0vwdXNuD,Sidecars,Ruido de fondo,indie,2020
3pYW0qkwuqblAjkyHzISJE,IZAL,La Increíble Historia del Hombre Que Podía Volar Pero No Sabía Cómo (voz de Agustina Kesselman),indie,2020
1QScxeW8pTQ4cZ8vcgPSlc,Nil Moliner,Por Última Vez (con Yoly Saa) - MUU Sessions,indie,2020
1QScxeW8pTQ4cZ8vcgPSlc,Yoly Saa,Por Última Vez (con Yoly Saa) - MUU Sessions,indie,2020
3mwwSJyL7N5cf4kZ5SnhIm,Paula Mattheus,Me Moría de Sed,indie,2020
7MmLeiAK1FSS2MVfB6OJtr,Djo,Keep Your Head Up,indie,2020
6wjznpOUm54iCCCT6Rgt6R,lots of hands,mistake,indie,2020
1KJSxDub5zDQv1O15ewU72,Anoraak,Gang,indie,2020
1KJSxDub5zDQv1O15ewU72,Sarah Maison,Gang,indie,2020
2dje3ZBu1j1r0QfR7mtS0l,Jadu Heart,Burning Hour,indie,2020
75XGOimQwTKPTOF3FuMmdQ,Ginebras,Chico Pum,indie,2020
5eKGk09UXh0y0CrR4EUhFQ,El Columpio Asesino,Preparada,indie,2020
28EsJpm5RRLjVFRAp0AmIZ,Penélope,Vete Por Ahí (feat. Irenegarry),indie,2020
28EsJpm5RRLjVFRAp0AmIZ,Irenegarry,Vete Por Ahí (feat. Irenegarry),indie,2020
7Dexi5Z2IowCkHrnzlWysc,Charli xcx,claws,indie,2020
384TJj6XyHUyNlCbdgm6Sz,KAMAUU,MANGO (feat. Adi Oasis),indie,2020
384TJj6XyHUyNlCbdgm6Sz,Adi Oasis,MANGO (feat. Adi Oasis),indie,2020
7C1s9KPiK7m1J2nMcJ3Th4,Anabel Lee,Enchochado de Ti,indie,2020
00bIsuzyYoQN8FfyMNH5W6,Andrés Suárez,Si la veis,indie,2020
7klZvHvCGl8mzs2oToNWaJ,rusowsky,+1,indie,2020
7EJmYx0iz0ncysgGByKSAE,Rojuu,Perfect Pink,indie,2020
7EJmYx0iz0ncysgGByKSAE,Carzé,Perfect Pink,indie,2020
4RoA1wGYUaCGi0iKc2swD4,Paul Alone,Te voy a echar de menos,indie,2020
4WqMMk6kICpFcpolCqViFJ,Luisa Sobral,Todo Lo Que No Está,indie,2020
4WqMMk6kICpFcpolCqViFJ,Zahara,Todo Lo Que No Está,indie,2020
4vUIReErgckFJjhncayvWI,Delaporte,Clap Clap,indie,2020
4Zaxtxenwb7tO7jwfYguWL,Pablo López,KLPSO,indie,2020
5CpH0bwau1sW8vtTBQ8Erc,Adrianne Lenker,ingydar,indie,2020
5lbGMaHbrG3tMXyZJ8M3NC,Ed Maverick,nadie va a pensar en ti mejor que yo - En Vivo,indie,2020
4kQREqYVqLux2N4oiKr1rq,Edurne,Demasiado Tarde,indie,2020
4kQREqYVqLux2N4oiKr1rq,Carlos Baute,Demasiado Tarde,indie,2020
1EeS8SQ0BAhNrLVLCNrxrj,Yazmin Lacey,Morning Matters,indie,2020
2MnSPY2QYMbtkDWGzY02In,Oracle Sisters,Asc. Scorpio,indie,2020
6VFL44gNHrLFZ2d9YwmrVO,Funambulista,Valiente y Libre - Acústico,indie,2020
6VFL44gNHrLFZ2d9YwmrVO,Vanesa Martín,Valiente y Libre - Acústico,indie,2020
1CUBxye8HoLWkq5Vkqvrou,MERINO,Cadaqués,indie,2020
5MsTAcqMWtYoVKLUKucH4d,Ben Camden,Salt,indie,2020
1M6VHCglQ2PLWeAsyhgEUH,Charli xcx,detonate,indie,2020
03KRZpV8xqp0tjxB7EsuBe,Punkinloveee,Freak Show,indie,2020
03KRZpV8xqp0tjxB7EsuBe,H3artcrush,Freak Show,indie,2020
2PESl4Qe4oQzcEn2ZVCwc3,Miss Caffeina,Reina (feat. Rozalén),indie,2020
2PESl4Qe4oQzcEn2ZVCwc3,Rozalén,Reina (feat. Rozalén),indie,2020
5TgZ7lOUugOdabBcD9a6ud,Tom Misch,Nightrider,indie,2020
5TgZ7lOUugOdabBcD9a6ud,Yussef Dayes,Nightrider,indie,2020
5TgZ7lOUugOdabBcD9a6ud,Freddie Gibbs,Nightrider,indie,2020
3T3U9f5UJTTvZttYLW4J8C,Ocie Elliott,Be Around,indie,2020
47NYM0N2XqXHeafWytnenf,Xoel López,Tigre de Bengala,indie,2020
5ZLCOSj5ofPeqd5AoNGWBk,Marwán,La Pareja Interminable,indie,2020
5FwlCxV2Q4xjTywLsD3Kxe,Noah Kahan,Anyway,indie,2020
